index,url,tweet_id,player_name,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time,comment
197324,<html><body><a href=https://twitter.com/anyuser/status/1526938636113035272>URL</a></body></html>,1526938636113035272,Sadio Mané,1791,Neutral,1,573,2022-11-06T18:53:32.501508Z,2022-11-06T18:53:32.501508Z,17.371,
66428,<html><body><a href=https://twitter.com/anyuser/status/1131214421139873792>URL</a></body></html>,1131214421139873792,Sadio Mané,1790,Other,1,572,2022-11-06T18:53:14.839673Z,2022-11-06T18:53:14.839673Z,17.469,Unsure
89985,<html><body><a href=https://twitter.com/anyuser/status/1193857340585496576>URL</a></body></html>,1193857340585496576,Sadio Mané,1789,Positive,1,571,2022-11-06T18:52:57.103807Z,2022-11-06T18:52:57.103807Z,10.311,
65024,<html><body><a href=https://twitter.com/anyuser/status/1126153694607704064>URL</a></body></html>,1126153694607704064,Sadio Mané,1788,Neutral,1,570,2022-11-06T18:52:46.515796Z,2022-11-06T18:52:46.515796Z,10.334,
137342,<html><body><a href=https://twitter.com/anyuser/status/1328785971115134977>URL</a></body></html>,1328785971115134977,Sadio Mané,1787,Positive,1,569,2022-11-06T18:52:35.899105Z,2022-11-06T18:52:35.899105Z,11.944,
39197,<html><body><a href=https://twitter.com/anyuser/status/1036469847213989889>URL</a></body></html>,1036469847213989889,Sadio Mané,1786,Positive,1,568,2022-11-06T18:52:23.698337Z,2022-11-06T18:52:23.698337Z,31.948,
170554,<html><body><a href=https://twitter.com/anyuser/status/1459147631582748680>URL</a></body></html>,1459147631582748680,Sadio Mané,1785,Neutral,1,567,2022-11-06T18:51:51.456762Z,2022-11-06T18:51:51.456762Z,17.434,
41667,<html><body><a href=https://twitter.com/anyuser/status/1045252786248724481>URL</a></body></html>,1045252786248724481,Sadio Mané,1784,Positive,1,566,2022-11-06T18:51:33.739916Z,2022-11-06T18:51:33.739916Z,12.586,
186836,<html><body><a href=https://twitter.com/anyuser/status/1502923705403514886>URL</a></body></html>,1502923705403514886,Sadio Mané,1783,Neutral,1,565,2022-11-06T18:51:20.872995Z,2022-11-06T18:51:20.872995Z,17.49,
147630,<html><body><a href=https://twitter.com/anyuser/status/1362093417707286538>URL</a></body></html>,1362093417707286538,Sadio Mané,1782,Other,1,564,2022-11-06T18:51:02.802996Z,2022-11-06T18:51:02.802996Z,26.481,Unsure
37989,<html><body><a href=https://twitter.com/anyuser/status/1033379235203694592>URL</a></body></html>,1033379235203694592,Sadio Mané,1781,Positive,1,563,2022-11-06T18:50:36.044188Z,2022-11-06T18:50:36.044188Z,12.445,
79508,<html><body><a href=https://twitter.com/anyuser/status/1168140485220655104>URL</a></body></html>,1168140485220655104,Sadio Mané,1780,Neutral,1,562,2022-11-06T18:50:23.295905Z,2022-11-06T18:50:23.295905Z,15.915,
19277,<html><body><a href=https://twitter.com/anyuser/status/1104797410931494912>URL</a></body></html>,1104797410931494912,Robert Lewandowski,1779,Positive,1,561,2022-11-06T18:50:07.102140Z,2022-11-06T18:50:07.102140Z,12.803,
65686,<html><body><a href=https://twitter.com/anyuser/status/1437958835642138633>URL</a></body></html>,1437958835642138633,Robert Lewandowski,1778,Positive,1,560,2022-11-06T18:49:54.013241Z,2022-11-06T18:49:54.013241Z,14.226,
59141,<html><body><a href=https://twitter.com/anyuser/status/1406757985146310660>URL</a></body></html>,1406757985146310660,Robert Lewandowski,1777,Other,1,559,2022-11-06T18:49:39.508960Z,2022-11-06T18:49:39.508960Z,18.764,Not english language
27556,<html><body><a href=https://twitter.com/anyuser/status/1201834873129975808>URL</a></body></html>,1201834873129975808,Robert Lewandowski,1776,Positive,1,558,2022-11-06T18:49:20.464327Z,2022-11-06T18:49:20.464327Z,11.266,
40513,<html><body><a href=https://twitter.com/anyuser/status/1306847190925500417>URL</a></body></html>,1306847190925500417,Robert Lewandowski,1775,Positive,1,557,2022-11-06T18:49:08.919001Z,2022-11-06T18:49:08.919001Z,12.312,
59774,<html><body><a href=https://twitter.com/anyuser/status/1409521269939261451>URL</a></body></html>,1409521269939261451,Robert Lewandowski,1774,Neutral,1,556,2022-11-06T18:48:56.321806Z,2022-11-06T18:48:56.321806Z,15.135,
103786,<html><body><a href=https://twitter.com/anyuser/status/1558563703297134593>URL</a></body></html>,1558563703297134593,Robert Lewandowski,1773,Neutral,1,555,2022-11-06T18:48:40.925955Z,2022-11-06T18:48:40.925955Z,15.828,
40588,<html><body><a href=https://twitter.com/anyuser/status/1307105331588280320>URL</a></body></html>,1307105331588280320,Robert Lewandowski,1772,Positive,1,554,2022-11-06T18:48:24.816803Z,2022-11-06T18:48:24.816803Z,12.184,
94922,<html><body><a href=https://twitter.com/anyuser/status/1539314473256747009>URL</a></body></html>,1539314473256747009,Robert Lewandowski,1771,Positive,1,553,2022-11-06T18:48:12.345415Z,2022-11-06T18:48:12.345415Z,34.099,
107051,<html><body><a href=https://twitter.com/anyuser/status/1568615282091986944>URL</a></body></html>,1568615282091986944,Robert Lewandowski,1770,Neutral,1,552,2022-11-06T18:47:37.661292Z,2022-11-06T18:47:37.661292Z,12.805,
876,<html><body><a href=https://twitter.com/anyuser/status/907176668254621696>URL</a></body></html>,907176668254621696,Robert Lewandowski,1769,Neutral,1,551,2022-11-06T18:47:24.578880Z,2022-11-06T18:47:24.578880Z,11.572,
86256,<html><body><a href=https://twitter.com/anyuser/status/1517991734210310144>URL</a></body></html>,1517991734210310144,Robert Lewandowski,1768,Neutral,1,550,2022-11-06T18:47:12.719615Z,2022-11-06T18:47:12.719615Z,10.019,
37221,<html><body><a href=https://twitter.com/anyuser/status/1292176860688850944>URL</a></body></html>,1292176860688850944,Robert Lewandowski,1767,Neutral,1,549,2022-11-06T18:47:02.428382Z,2022-11-06T18:47:02.429415Z,18.808,
58096,<html><body><a href=https://twitter.com/anyuser/status/1400527660065951753>URL</a></body></html>,1400527660065951753,Robert Lewandowski,1766,Neutral,1,548,2022-11-06T18:46:37.534165Z,2022-11-06T18:46:37.534165Z,14.032,
56774,<html><body><a href=https://twitter.com/anyuser/status/1395514862306873351>URL</a></body></html>,1395514862306873351,Robert Lewandowski,1765,Neutral,1,547,2022-11-06T18:46:23.218718Z,2022-11-06T18:46:23.218718Z,21.777,
36849,<html><body><a href=https://twitter.com/anyuser/status/1289571988449550337>URL</a></body></html>,1289571988449550337,Robert Lewandowski,1764,Positive,1,546,2022-11-06T18:46:01.159871Z,2022-11-06T18:46:01.159871Z,8.523,
86204,<html><body><a href=https://twitter.com/anyuser/status/1517914189288951810>URL</a></body></html>,1517914189288951810,Robert Lewandowski,1763,Neutral,1,545,2022-11-06T18:45:52.355951Z,2022-11-06T18:45:52.355951Z,26.465,
64592,<html><body><a href=https://twitter.com/anyuser/status/1435292808924049416>URL</a></body></html>,1435292808924049416,Robert Lewandowski,1762,Other,1,544,2022-11-06T18:45:25.617591Z,2022-11-06T18:45:25.617591Z,13.163,Deleted
1815,<html><body><a href=https://twitter.com/anyuser/status/913359363003338752>URL</a></body></html>,913359363003338752,Robert Lewandowski,1761,Neutral,1,543,2022-11-06T18:45:12.184374Z,2022-11-06T18:45:12.184374Z,10.098,
83405,<html><body><a href=https://twitter.com/anyuser/status/1508481562966331392>URL</a></body></html>,1508481562966331392,Robert Lewandowski,1760,Neutral,1,542,2022-11-06T18:45:01.823108Z,2022-11-06T18:45:01.823108Z,39.431,
93651,<html><body><a href=https://twitter.com/anyuser/status/1536191366736359427>URL</a></body></html>,1536191366736359427,Robert Lewandowski,1759,Positive,1,541,2022-11-06T18:44:21.792772Z,2022-11-06T18:44:21.792772Z,21.238,
30551,<html><body><a href=https://twitter.com/anyuser/status/1241455736477102087>URL</a></body></html>,1241455736477102087,Robert Lewandowski,1758,Neutral,1,540,2022-11-06T18:44:00.291568Z,2022-11-06T18:44:00.291568Z,12.089,
38908,<html><body><a href=https://twitter.com/anyuser/status/1296726573987446784>URL</a></body></html>,1296726573987446784,Robert Lewandowski,1757,Positive,1,539,2022-11-06T18:43:47.933337Z,2022-11-06T18:43:47.933337Z,10.696,
9979,<html><body><a href=https://twitter.com/anyuser/status/985533212175753216>URL</a></body></html>,985533212175753216,Robert Lewandowski,1756,Neutral,1,538,2022-11-06T18:43:36.953741Z,2022-11-06T18:43:36.954741Z,10.215,
3050,<html><body><a href=https://twitter.com/anyuser/status/924980671856234496>URL</a></body></html>,924980671856234496,Robert Lewandowski,1755,Neutral,1,537,2022-11-06T18:43:26.449403Z,2022-11-06T18:43:26.449403Z,11.433,
3304,<html><body><a href=https://twitter.com/anyuser/status/902926330249060352>URL</a></body></html>,902926330249060352,Riyad Mahrez,1754,Neutral,1,536,2022-11-06T18:43:14.751167Z,2022-11-06T18:43:14.751167Z,22.94,
56351,<html><body><a href=https://twitter.com/anyuser/status/1389678246564876290>URL</a></body></html>,1389678246564876290,Riyad Mahrez,1753,Positive,1,535,2022-11-06T18:42:51.550468Z,2022-11-06T18:42:51.550468Z,9.228,
12165,<html><body><a href=https://twitter.com/anyuser/status/954779959607943168>URL</a></body></html>,954779959607943168,Riyad Mahrez,1752,Neutral,1,534,2022-11-06T18:42:42.050671Z,2022-11-06T18:42:42.050671Z,45.714,
69420,<html><body><a href=https://twitter.com/anyuser/status/1495760412557692936>URL</a></body></html>,1495760412557692936,Riyad Mahrez,1751,Neutral,1,533,2022-11-06T18:41:56.071157Z,2022-11-06T18:41:56.071157Z,11.799,
13812,<html><body><a href=https://twitter.com/anyuser/status/959546954912018432>URL</a></body></html>,959546954912018432,Riyad Mahrez,1750,Positive,1,532,2022-11-06T18:41:43.988765Z,2022-11-06T18:41:43.988765Z,11.627,
41828,<html><body><a href=https://twitter.com/anyuser/status/1223211266367545344>URL</a></body></html>,1223211266367545344,Riyad Mahrez,1749,Neutral,1,531,2022-11-06T18:41:31.772075Z,2022-11-06T18:41:31.773063Z,30.238,
70781,<html><body><a href=https://twitter.com/anyuser/status/1502984066819403782>URL</a></body></html>,1502984066819403782,Riyad Mahrez,1748,Neutral,1,530,2022-11-06T18:41:01.266043Z,2022-11-06T18:41:01.266043Z,10.841,
35406,<html><body><a href=https://twitter.com/anyuser/status/1157173765513592832>URL</a></body></html>,1157173765513592832,Riyad Mahrez,1747,Positive,1,529,2022-11-06T18:40:50.148686Z,2022-11-06T18:40:50.148686Z,23.269,
13477,<html><body><a href=https://twitter.com/anyuser/status/959020343334719488>URL</a></body></html>,959020343334719488,Riyad Mahrez,1746,Other,1,528,2022-11-06T18:40:26.601864Z,2022-11-06T18:40:26.601864Z,27.689,Unsure
16866,<html><body><a href=https://twitter.com/anyuser/status/969999718012080128>URL</a></body></html>,969999718012080128,Riyad Mahrez,1745,Neutral,1,527,2022-11-06T18:39:58.638987Z,2022-11-06T18:39:58.638987Z,36.326,
49083,<html><body><a href=https://twitter.com/anyuser/status/1325853399322128387>URL</a></body></html>,1325853399322128387,Riyad Mahrez,1744,Positive,1,526,2022-11-06T18:39:22.046958Z,2022-11-06T18:39:22.046958Z,17.493,
67964,<html><body><a href=https://twitter.com/anyuser/status/1490036804308901890>URL</a></body></html>,1490036804308901890,Riyad Mahrez,1743,Neutral,1,525,2022-11-06T18:39:04.263103Z,2022-11-06T18:39:04.263103Z,35.129,
38844,<html><body><a href=https://twitter.com/anyuser/status/1200086622064332801>URL</a></body></html>,1200086622064332801,Riyad Mahrez,1742,Neutral,1,524,2022-11-06T18:38:28.531233Z,2022-11-06T18:38:28.531233Z,39.234,
62198,<html><body><a href=https://twitter.com/anyuser/status/1437456001507151881>URL</a></body></html>,1437456001507151881,Riyad Mahrez,1741,Neutral,1,523,2022-11-06T18:37:49.029607Z,2022-11-06T18:37:49.029607Z,17.653,
51602,<html><body><a href=https://twitter.com/anyuser/status/1348712721169182728>URL</a></body></html>,1348712721169182728,Riyad Mahrez,1740,Positive,1,522,2022-11-06T18:37:31.089199Z,2022-11-06T18:37:31.089199Z,25.474,
49166,<html><body><a href=https://twitter.com/anyuser/status/1326508412214128641>URL</a></body></html>,1326508412214128641,Riyad Mahrez,1739,Neutral,1,521,2022-11-06T18:37:05.328005Z,2022-11-06T18:37:05.328005Z,16.793,
25139,<html><body><a href=https://twitter.com/anyuser/status/1026115598235983873>URL</a></body></html>,1026115598235983873,Riyad Mahrez,1738,Negative,1,520,2022-11-06T18:36:48.251704Z,2022-11-06T18:36:48.251704Z,30.597,
10766,<html><body><a href=https://twitter.com/anyuser/status/951172387638251521>URL</a></body></html>,951172387638251521,Riyad Mahrez,1737,Neutral,1,519,2022-11-06T18:36:17.372942Z,2022-11-06T18:36:17.372942Z,19.723,
66451,<html><body><a href=https://twitter.com/anyuser/status/1478328522909310977>URL</a></body></html>,1478328522909310977,Riyad Mahrez,1736,Positive,1,518,2022-11-06T18:35:57.299135Z,2022-11-06T18:35:57.299135Z,10.893,
65044,<html><body><a href=https://twitter.com/anyuser/status/1466532110869549062>URL</a></body></html>,1466532110869549062,Riyad Mahrez,1735,Positive,1,517,2022-11-06T18:35:46.108666Z,2022-11-06T18:35:46.108666Z,11.067,
1285,<html><body><a href=https://twitter.com/anyuser/status/895313133572575233>URL</a></body></html>,895313133572575233,Riyad Mahrez,1734,Neutral,1,516,2022-11-06T18:35:34.769117Z,2022-11-06T18:35:34.769117Z,14.053,
72264,<html><body><a href=https://twitter.com/anyuser/status/1514319795893723140>URL</a></body></html>,1514319795893723140,Riyad Mahrez,1733,Positive,1,515,2022-11-06T18:35:20.096787Z,2022-11-06T18:35:20.096787Z,12.246,
25655,<html><body><a href=https://twitter.com/anyuser/status/1030507564482666496>URL</a></body></html>,1030507564482666496,Riyad Mahrez,1732,Neutral,1,514,2022-11-06T18:35:07.493811Z,2022-11-06T18:35:07.493811Z,17.658,
25546,<html><body><a href=https://twitter.com/anyuser/status/1028997179715854336>URL</a></body></html>,1028997179715854336,Riyad Mahrez,1731,Positive,1,513,2022-11-06T18:34:49.544921Z,2022-11-06T18:34:49.544921Z,32.719,
14957,<html><body><a href=https://twitter.com/anyuser/status/961522154280976385>URL</a></body></html>,961522154280976385,Riyad Mahrez,1730,Neutral,1,512,2022-11-06T18:34:16.551325Z,2022-11-06T18:34:16.551325Z,13.995,
225157,<html><body><a href=https://twitter.com/anyuser/status/1300033807517659136>URL</a></body></html>,1300033807517659136,Neymar,1729,Neutral,1,511,2022-11-06T18:34:02.283944Z,2022-11-06T18:34:02.283944Z,17.069,
32636,<html><body><a href=https://twitter.com/anyuser/status/951509401701093376>URL</a></body></html>,951509401701093376,Neymar,1728,Neutral,1,510,2022-11-06T18:33:44.875909Z,2022-11-06T18:33:44.875909Z,21.448,
244023,<html><body><a href=https://twitter.com/anyuser/status/1334642320365531143>URL</a></body></html>,1334642320365531143,Neymar,1727,Neutral,1,509,2022-11-06T18:33:23.145167Z,2022-11-06T18:33:23.145167Z,15.7,
119138,<html><body><a href=https://twitter.com/anyuser/status/1108088921525796864>URL</a></body></html>,1108088921525796864,Neymar,1726,Other,1,508,2022-11-06T18:33:07.156026Z,2022-11-06T18:33:07.156026Z,153.625,Unsure
323521,<html><body><a href=https://twitter.com/anyuser/status/1478456285225959430>URL</a></body></html>,1478456285225959430,Neymar,1725,Neutral,1,507,2022-11-06T18:30:33.030328Z,2022-11-06T18:30:33.030328Z,12.857,
73982,<html><body><a href=https://twitter.com/anyuser/status/1026040283149082624>URL</a></body></html>,1026040283149082624,Neymar,1724,Negative,1,506,2022-11-06T18:30:19.874605Z,2022-11-06T18:30:19.874605Z,20.021,
265083,<html><body><a href=https://twitter.com/anyuser/status/1372507600420409350>URL</a></body></html>,1372507600420409350,Neymar,1723,Neutral,1,505,2022-11-06T18:29:59.564662Z,2022-11-06T18:29:59.564662Z,34.58,
192173,<html><body><a href=https://twitter.com/anyuser/status/1240347759267307521>URL</a></body></html>,1240347759267307521,Neymar,1722,Neutral,1,504,2022-11-06T18:29:24.699063Z,2022-11-06T18:29:24.699063Z,20.061,
69779,<html><body><a href=https://twitter.com/anyuser/status/1018541159059107840>URL</a></body></html>,1018541159059107840,Neymar,1721,Negative,1,503,2022-11-06T18:29:04.003011Z,2022-11-06T18:29:04.003011Z,21.497,
352737,<html><body><a href=https://twitter.com/anyuser/status/1531709179198685184>URL</a></body></html>,1531709179198685184,Neymar,1720,Neutral,1,502,2022-11-06T18:28:42.234050Z,2022-11-06T18:28:42.234050Z,24.819,
82157,<html><body><a href=https://twitter.com/anyuser/status/1040962540220628994>URL</a></body></html>,1040962540220628994,Neymar,1719,Neutral,1,501,2022-11-06T18:28:17.122076Z,2022-11-06T18:28:17.122076Z,13.385,
201836,<html><body><a href=https://twitter.com/anyuser/status/1257909796453277697>URL</a></body></html>,1257909796453277697,Neymar,1718,Neutral,1,500,2022-11-06T18:28:03.467641Z,2022-11-06T18:28:03.467641Z,18.832,
206999,<html><body><a href=https://twitter.com/anyuser/status/1267219943721967617>URL</a></body></html>,1267219943721967617,Neymar,1717,Neutral,1,499,2022-11-06T18:27:44.331263Z,2022-11-06T18:27:44.331263Z,22.87,
325509,<html><body><a href=https://twitter.com/anyuser/status/1481834234692222977>URL</a></body></html>,1481834234692222977,Neymar,1716,Neutral,1,498,2022-11-06T18:27:21.162326Z,2022-11-06T18:27:21.162326Z,40.277,
143113,<html><body><a href=https://twitter.com/anyuser/status/1151591019982544896>URL</a></body></html>,1151591019982544896,Neymar,1715,Other,1,497,2022-11-06T18:26:40.604569Z,2022-11-06T18:26:40.604569Z,15.483,Unsure
281585,<html><body><a href=https://twitter.com/anyuser/status/1402700043698814977>URL</a></body></html>,1402700043698814977,Neymar,1714,Other,1,496,2022-11-06T18:26:24.851109Z,2022-11-06T18:26:24.851109Z,24.542,Unsure
114315,<html><body><a href=https://twitter.com/anyuser/status/1099250964379435008>URL</a></body></html>,1099250964379435008,Neymar,1713,Neutral,1,495,2022-11-06T18:26:00.028524Z,2022-11-06T18:26:00.028524Z,23.732,
72003,<html><body><a href=https://twitter.com/anyuser/status/1022820831335010305>URL</a></body></html>,1022820831335010305,Neymar,1712,Neutral,1,494,2022-11-06T18:25:34.116161Z,2022-11-06T18:25:34.116161Z,17.004,
124223,<html><body><a href=https://twitter.com/anyuser/status/1117474860236668931>URL</a></body></html>,1117474860236668931,Neymar,1711,Neutral,1,493,2022-11-06T18:25:16.832330Z,2022-11-06T18:25:16.832330Z,26.032,
295532,<html><body><a href=https://twitter.com/anyuser/status/1427988933867098114>URL</a></body></html>,1427988933867098114,Neymar,1710,Neutral,1,492,2022-11-06T18:24:50.525493Z,2022-11-06T18:24:50.525493Z,14.603,
189039,<html><body><a href=https://twitter.com/anyuser/status/1234858675816271872>URL</a></body></html>,1234858675816271872,Neymar,1709,Positive,1,491,2022-11-06T18:24:35.647608Z,2022-11-06T18:24:35.647608Z,11.368,
263033,<html><body><a href=https://twitter.com/anyuser/status/1368937955998408705>URL</a></body></html>,1368937955998408705,Neymar,1708,Neutral,1,490,2022-11-06T18:24:24.005646Z,2022-11-06T18:24:24.005646Z,51.812,
