index,url,tweet_id,player_name,id,sentiment,annotator,annotation_id,created_at,updated_at,lead_time,comment
95594,<html><body><a href=https://twitter.com/anyuser/status/1540343125226422272>URL</a></body></html>,1540343125226422272,Robert Lewandowski,589,Positive,1,589,2022-11-07T07:52:17.231314Z,2022-11-07T07:52:17.231345Z,7.328,
104084,<html><body><a href=https://twitter.com/anyuser/status/1559922619444563968>URL</a></body></html>,1559922619444563968,Robert Lewandowski,588,Neutral,1,588,2022-11-07T07:52:08.917085Z,2022-11-07T07:52:08.917112Z,13.996,
95778,<html><body><a href=https://twitter.com/anyuser/status/1540941464263442435>URL</a></body></html>,1540941464263442435,Robert Lewandowski,587,Neutral,1,587,2022-11-07T07:51:54.082300Z,2022-11-07T07:51:54.082326Z,14.549,
90075,<html><body><a href=https://twitter.com/anyuser/status/1528631818118995970>URL</a></body></html>,1528631818118995970,Robert Lewandowski,586,Negative,1,586,2022-11-07T07:51:38.588571Z,2022-11-07T07:51:38.588611Z,14.004,
11803,<html><body><a href=https://twitter.com/anyuser/status/953203602092302336>URL</a></body></html>,953203602092302336,Riyad Mahrez,585,Neutral,1,585,2022-11-07T07:51:18.983976Z,2022-11-07T07:51:18.984001Z,9.404,
75177,<html><body><a href=https://twitter.com/anyuser/status/1532307691300864001>URL</a></body></html>,1532307691300864001,Riyad Mahrez,584,Positive,1,584,2022-11-07T07:51:08.620023Z,2022-11-07T07:51:08.620054Z,59.48,
49031,<html><body><a href=https://twitter.com/anyuser/status/1325473247752835073>URL</a></body></html>,1325473247752835073,Riyad Mahrez,583,Negative,1,583,2022-11-07T07:50:08.279427Z,2022-11-07T07:50:08.279459Z,11.168,
2272,<html><body><a href=https://twitter.com/anyuser/status/898929578328162310>URL</a></body></html>,898929578328162310,Riyad Mahrez,582,Negative,1,582,2022-11-07T07:49:56.264528Z,2022-11-07T07:49:56.264577Z,9.106,
64880,<html><body><a href=https://twitter.com/anyuser/status/1465338624845754371>URL</a></body></html>,1465338624845754371,Riyad Mahrez,581,Positive,1,581,2022-11-07T07:49:45.737386Z,2022-11-07T07:49:45.737415Z,9.776,
65112,<html><body><a href=https://twitter.com/anyuser/status/1010158762177499137>URL</a></body></html>,1010158762177499137,Neymar,580,Positive,1,580,2022-11-07T07:49:34.892580Z,2022-11-07T07:49:34.892602Z,6.453,
297813,<html><body><a href=https://twitter.com/anyuser/status/1431895097814122509>URL</a></body></html>,1431895097814122509,Neymar,579,Negative,1,579,2022-11-07T07:49:27.537464Z,2022-11-07T07:49:27.537491Z,11.389,
356911,<html><body><a href=https://twitter.com/anyuser/status/1538728623405944832>URL</a></body></html>,1538728623405944832,Neymar,578,Positive,1,578,2022-11-07T07:49:15.136399Z,2022-11-07T07:49:15.136419Z,11.086,
142079,<html><body><a href=https://twitter.com/anyuser/status/1149672119703179265>URL</a></body></html>,1149672119703179265,Neymar,577,Neutral,1,577,2022-11-07T07:49:02.986673Z,2022-11-07T07:49:02.986713Z,8.045,
14270,<html><body><a href=https://twitter.com/anyuser/status/918226644082491393>URL</a></body></html>,918226644082491393,Neymar,576,Positive,1,576,2022-11-07T07:48:52.077967Z,2022-11-07T07:48:52.077998Z,7.564,
373197,<html><body><a href=https://twitter.com/anyuser/status/1568153349945450497>URL</a></body></html>,1568153349945450497,Lionel Messi,575,Negative,1,575,2022-11-07T07:48:43.622839Z,2022-11-07T07:48:43.622887Z,20.054,
86253,<html><body><a href=https://twitter.com/anyuser/status/1048503249567997953>URL</a></body></html>,1048503249567997953,Lionel Messi,574,Negative,1,574,2022-11-07T07:48:22.754590Z,2022-11-07T07:48:22.754615Z,54.939,
174391,<html><body><a href=https://twitter.com/anyuser/status/1208029622866079744>URL</a></body></html>,1208029622866079744,Lionel Messi,573,Positive,1,573,2022-11-07T07:47:26.764490Z,2022-11-07T07:47:26.764516Z,22.409,
4828,<html><body><a href=https://twitter.com/anyuser/status/900977844054106113>URL</a></body></html>,900977844054106113,Lionel Messi,572,Negative,1,572,2022-11-07T07:47:03.602696Z,2022-11-07T07:47:03.602722Z,7.955,
182001,<html><body><a href=https://twitter.com/anyuser/status/1222250098488479750>URL</a></body></html>,1222250098488479750,Lionel Messi,571,Positive,1,571,2022-11-07T07:46:53.235353Z,2022-11-07T07:46:53.235380Z,12.923,
48085,<html><body><a href=https://twitter.com/anyuser/status/981466367495778310>URL</a></body></html>,981466367495778310,Kylian Mbappé,570,Positive,1,570,2022-11-07T07:46:39.361386Z,2022-11-07T07:46:39.361409Z,6.522,
285105,<html><body><a href=https://twitter.com/anyuser/status/1414374835824832512>URL</a></body></html>,1414374835824832512,Kylian Mbappé,569,Neutral,1,569,2022-11-07T07:46:31.990351Z,2022-11-07T07:46:31.990377Z,11.051,
280286,<html><body><a href=https://twitter.com/anyuser/status/1405766578956693513>URL</a></body></html>,1405766578956693513,Kylian Mbappé,568,Neutral,1,568,2022-11-07T07:46:19.291751Z,2022-11-07T07:46:19.291780Z,31.264,
184418,<html><body><a href=https://twitter.com/anyuser/status/1231739459944812545>URL</a></body></html>,1231739459944812545,Kylian Mbappé,567,Other,1,567,2022-11-07T07:45:46.493387Z,2022-11-07T07:45:46.493418Z,10.776,Other language
345342,<html><body><a href=https://twitter.com/anyuser/status/1523626779050532869>URL</a></body></html>,1523626779050532869,Kylian Mbappé,566,Neutral,1,566,2022-11-07T07:45:34.353253Z,2022-11-07T07:45:34.353283Z,14.852,
312144,<html><body><a href=https://twitter.com/anyuser/status/1520397475143733249>URL</a></body></html>,1520397475143733249,Kevin De Bruyne,565,Neutral,1,565,2022-11-07T07:45:18.648492Z,2022-11-07T07:45:18.648520Z,12.729,
96483,<html><body><a href=https://twitter.com/anyuser/status/1096761110798233600>URL</a></body></html>,1096761110798233600,Kevin De Bruyne,564,Neutral,1,564,2022-11-07T07:45:03.919946Z,2022-11-07T07:45:03.919970Z,9.375,
94543,<html><body><a href=https://twitter.com/anyuser/status/1092122459304808449>URL</a></body></html>,1092122459304808449,Kevin De Bruyne,563,Negative,1,563,2022-11-07T07:44:52.322322Z,2022-11-07T07:44:52.322344Z,19.907,
212969,<html><body><a href=https://twitter.com/anyuser/status/1336226602095583239>URL</a></body></html>,1336226602095583239,Kevin De Bruyne,562,Neutral,1,562,2022-11-07T07:44:31.431429Z,2022-11-07T07:44:31.431452Z,11.942,
210047,<html><body><a href=https://twitter.com/anyuser/status/1331235260600729605>URL</a></body></html>,1331235260600729605,Kevin De Bruyne,561,Positive,1,561,2022-11-07T07:44:18.508195Z,2022-11-07T07:44:18.508221Z,71.326,
20941,<html><body><a href=https://twitter.com/anyuser/status/1261934121342943233>URL</a></body></html>,1261934121342943233,Erling Haaland,560,Positive,1,560,2022-11-07T07:43:03.751553Z,2022-11-07T07:43:03.751587Z,10.054,
50072,<html><body><a href=https://twitter.com/anyuser/status/1378389622212984834>URL</a></body></html>,1378389622212984834,Erling Haaland,559,Positive,1,559,2022-11-07T07:42:52.586545Z,2022-11-07T07:42:52.586579Z,12.249,
4846,<html><body><a href=https://twitter.com/anyuser/status/1194921403503517696>URL</a></body></html>,1194921403503517696,Erling Haaland,558,Neutral,1,558,2022-11-07T07:42:39.514717Z,2022-11-07T07:42:39.514739Z,13.236,
94684,<html><body><a href=https://twitter.com/anyuser/status/1482101893837041667>URL</a></body></html>,1482101893837041667,Erling Haaland,557,Positive,1,557,2022-11-07T07:42:25.391572Z,2022-11-07T07:42:25.391594Z,6.042,
79742,<html><body><a href=https://twitter.com/anyuser/status/1445503770515755025>URL</a></body></html>,1445503770515755025,Erling Haaland,556,Positive,1,556,2022-11-07T07:42:18.263311Z,2022-11-07T07:42:18.263342Z,9.829,
310064,<html><body><a href=https://twitter.com/anyuser/status/1454502619972390913>URL</a></body></html>,1454502619972390913,Cristiano Ronaldo,555,Positive,1,555,2022-11-07T07:42:06.130149Z,2022-11-07T07:42:06.130172Z,4.884,
135062,<html><body><a href=https://twitter.com/anyuser/status/1137193887066234880>URL</a></body></html>,1137193887066234880,Cristiano Ronaldo,554,Neutral,1,554,2022-11-07T07:42:00.336556Z,2022-11-07T07:42:00.336582Z,15.949,
146413,<html><body><a href=https://twitter.com/anyuser/status/1157813533364707328>URL</a></body></html>,1157813533364707328,Cristiano Ronaldo,553,Neutral,1,553,2022-11-07T07:41:43.179687Z,2022-11-07T07:41:43.179715Z,16.098,
259150,<html><body><a href=https://twitter.com/anyuser/status/1362409927772356611>URL</a></body></html>,1362409927772356611,Cristiano Ronaldo,552,Positive,1,552,2022-11-07T07:41:26.232407Z,2022-11-07T07:41:26.232435Z,11.986,
148452,<html><body><a href=https://twitter.com/anyuser/status/1161694859603914752>URL</a></body></html>,1161694859603914752,Cristiano Ronaldo,551,Negative,1,551,2022-11-07T07:41:13.282918Z,2022-11-07T07:41:13.282945Z,8.507,
